,pos,val_A,val_C,val_G,val_T
32,32,0.004377500472222228,-0.017569424861111117,-0.001905891972222215,0.015097816361111106
33,33,0.026561535527777895,-0.0104500559166667,-0.0019019108055555725,-0.014209568805555621
34,34,-0.005140514083333339,0.007860406805555534,-0.003059192305555544,0.0003392995833333451
35,35,0.012774877611111048,-0.016645814277777806,-0.019058372499999907,0.02292930916666665
36,36,0.005017126638888839,-0.019486693472222177,-0.01705698180555555,0.031526548638888874
37,37,-0.00741677613888888,0.003639035305555544,-0.013700056361111069,0.017477797194444394
38,38,-0.028015847250000118,0.011268798194444467,0.004083594305555573,0.012663454750000075
39,39,0.0018482585277777817,0.042642519750000045,-0.016489813138888913,-0.028000965138888938
40,40,-0.03472475013888876,-0.0049451093611111545,0.011705546416666605,0.027964313083333317
41,41,-0.0018792228333333345,-0.0001825704999999959,-0.0019253663888888798,0.00398715972222221
42,42,0.04576560477777779,0.012049751888888917,-0.03983479200000006,-0.01798056466666666
43,43,0.005455718166666688,0.011270422722222168,-0.002240919055555549,-0.01448522183333331
44,44,0.0033697668333333643,-0.002040243277777745,0.018771554055555563,-0.020101077611111167
45,45,-0.011254760861111168,-0.0337660171944444,0.029082386916666668,0.015938391138888924
46,46,0.013283992694444477,0.01686643536111108,-0.026888190638888927,-0.003262237416666652
47,47,-0.029272111388888904,0.02272406616666662,0.007200847833333355,-0.000652802611111075
48,48,-0.010850440388888851,-0.0012056139444444527,0.008921103499999982,0.003134950833333327
49,49,0.006457964416666661,-0.00700104847222222,-0.007890399472222236,0.008433483527777789
50,50,0.00026752408333339216,-0.012750393138888845,0.046164172416666566,-0.033681303361111074
51,51,0.005831040333333317,-0.026559619999999978,-0.008500360555555572,0.029228940222222232
52,52,0.005348856555555562,0.027782099333333345,-0.022065012777777747,-0.011065943111111178
53,53,0.012870139055555577,-0.0011349637222222463,-0.008143097833333326,-0.00359207750000001
54,54,-0.0185181561666667,0.0228961508333333,-0.015235521055555513,0.010857526388888896
55,55,-0.010186992527777754,-0.012523923305555585,-0.01685530208333337,0.039566217916666695
56,56,-0.019971846388888853,-0.0206272905000001,0.0045481392777777215,0.03605099761111124
57,57,-0.0023645033333333215,-0.013084282777777748,0.020595706111111056,-0.005146919999999968
58,58,0.011991775833333388,-0.018171231166666635,0.03461459227777779,-0.028435136944444522
59,59,-0.008154014999999978,-0.0006060083333333428,0.010686342444444443,-0.0019263191111111165
60,60,0.04369657225000006,0.01633658113888887,-0.03554189608333337,-0.024491257305555576
61,61,0.0019240276388888958,-0.012696528805555538,0.022883095750000002,-0.012110594583333342
62,62,-0.025524421277777775,-0.00857228816666666,0.02240296316666668,0.011693746277777774
63,63,0.0233768924444445,-0.02575167844444448,0.009094907444444475,-0.006720121444444477
64,64,-0.015519469638888811,-0.015504024638888975,-0.009445656861111134,0.04046915113888891
65,65,0.001023800805555559,-0.03532302752777783,0.020157205916666705,0.014142020805555579
66,66,0.008716390416666678,-0.0058103814722222265,-0.017569766694444437,0.014663757749999975
67,67,0.024585845638888812,-0.022510073583333456,-0.03380468458333328,0.0317289125277779
68,68,-0.021839413111111105,0.021335665222222203,-0.0069858347777777595,0.0074895826666666505
69,69,-0.014338687527777769,0.03242757602777786,-0.0021553096388889055,-0.015933578861111193
70,70,-0.011755791000000012,-0.014063090333333292,0.02577288655555552,4.5994777777805425e-05
71,71,0.015863067583333272,-0.007041226527777745,0.016586193472222264,-0.025408034527777776
72,72,-0.0030878785833333092,-0.005598771916666642,-0.024846221583333362,0.0335328720833333
73,73,0.01338950458333333,-0.0062387059722222235,-0.019516671750000023,0.012365873138888905
74,74,0.0038419062222222133,-0.0314496877777778,-0.011922567222222201,0.039530348777777786
75,75,-0.009049189916666658,-0.021738750472222217,0.014242139305555545,0.016545801083333343
76,76,0.010916600500000002,0.013366419500000004,-0.008201082944444433,-0.016081937055555582
77,77,-0.02937724772222219,0.012407970388888929,0.04299062161111116,-0.026021344277777875
78,78,-0.05379049102777774,-0.03377343969444449,-0.021176850472222224,0.10874078119444443
79,79,-0.05310366133333347,0.03607095111111124,0.008218063222222202,0.00881464700000002
80,80,-0.014011182416666622,-0.004323484083333301,-0.022046108749999828,0.04038077524999974
81,81,-0.026222636000000098,-0.01981607566666679,-0.021667039111111105,0.06770575077777799
82,82,-0.028482413805555537,-0.0007575478055555727,0.0730578295277778,-0.04381786791666664
83,83,0.046655323916666665,0.016766061249999985,-0.04705340897222229,-0.01636797619444439
84,84,0.04057931130555555,-0.018126819805555545,-0.022355086361111144,-9.740513888887789e-05
85,85,-0.013967747611111149,-0.008353947500000004,-0.02261601850000001,0.044937713611111145
86,86,-0.030387010166666666,0.002285407722222215,-0.008178078166666656,0.036279680611111094
87,87,-0.009992978166666652,-0.01469791716666663,-0.014664427277777808,0.03935532261111108
88,88,-0.001931814916666663,-0.005564341361111109,0.0030035406388888844,0.004492615638888892
89,89,-0.03138808055555554,0.02264529222222219,0.025429607666666694,-0.016686819333333335
90,90,-0.008772564805555673,-0.10914848191666687,-0.04287267913888895,0.16079372586111146
91,91,-0.012761181749999982,0.008638136027777793,-0.02548923697222222,0.029612282694444395
92,92,0.0053813065833333605,-0.02457795897222225,0.020051099583333325,-0.0008544471944444149
93,93,-0.033974214527777734,0.0027157021388888748,0.013519414249999981,0.017739098138888888
94,94,0.04749260527777774,-0.0306866878333333,-0.024196557722222248,0.007390640277777795
95,95,0.0441920924444444,0.00653518922222222,-0.006488383555555548,-0.04423889811111108
96,96,-0.03417556666666676,0.01133602900000002,0.03142963555555566,-0.008590097888888898
97,97,0.024145475527777793,-0.025347515250000025,-0.02250583702777773,0.02370787674999995
98,98,0.021137898499999943,-0.0076244537222221785,-0.021501250055555567,0.00798780527777779
99,99,-0.005091582666666698,0.02108446611111114,-0.009172659777777772,-0.0068202236666666805
100,100,0.024804646194444443,-0.00679675169444447,0.006268265194444423,-0.02427615969444439
101,101,0.0042362319166666185,-0.011825233972222175,0.032362714027777725,-0.024773711972222136
102,102,-0.030047581444444395,-0.008836996222222218,0.03093645199999997,0.007948125666666665
103,103,-0.08991418713888868,0.0020471858611110366,-0.04483115402777788,0.13269815530555548
104,104,-0.0412265037222221,-0.019358760500000023,-0.00598869072222217,0.06657395494444429
105,105,-0.026764783611111113,-0.02227477516666662,0.011425325166666733,0.037614233611111006
106,106,0.0637634983333333,-0.016565108333333307,-0.03700769766666673,-0.010190692333333279
107,107,-0.05652756686111117,-0.0458736431944445,-0.04362453075000012,0.14602574080555575
108,108,-0.005972996527777757,-0.03627536230555542,0.02554794380555547,0.016700415027777728
109,109,0.04300568977777776,-0.010982777777777782,-0.008845041555555589,-0.023177870444444394
110,110,-0.015537840972222258,-0.012735070305555547,0.03314165480555559,-0.004868743527777759
111,111,-0.004547876777777743,-0.017222396666666653,0.014877028888888859,0.006893244555555552
112,112,-0.020846871611111106,0.057559830944444425,-0.004767712722222224,-0.03194524661111111
113,113,-0.0032838554722222184,-0.012964551583333355,-0.001836078583333338,0.01808448563888891
114,114,0.03491127272222219,-0.019252577833333333,0.00019543650000003292,-0.015854131388888887
115,115,-0.010432181861111164,-0.02906103741666675,0.005022793916666707,0.034470425361111216
116,116,-0.012317954361111098,0.008606659416666688,0.013633701972222186,-0.009922407027777766
117,117,0.030689648611111092,0.006735925166666653,-0.008373361611111112,-0.02905221216666664
118,118,-0.015735840250000015,-0.017754260361111107,0.02057700963888893,0.012913090972222211
119,119,0.014143203722222253,0.027809340499999977,-0.026329997944444482,-0.015622546277777769
120,120,0.035348811222222366,-0.001492112222222292,-0.019720156000000013,-0.014136543000000074
121,121,-0.026302469888889003,-0.009263553444444461,0.017780514333333382,0.017785509000000095
122,122,-0.005681577361111102,-0.0004335322499999946,0.018275277416666715,-0.012160167805555606
123,123,-0.006014483472222222,-0.0016522484722222305,0.0013825735277777811,0.006284158416666671
124,124,0.015024471916666686,0.0007390463611111043,-0.022022438416666693,0.006258920138888884
125,125,-0.007855628805555563,-0.0017127986944444635,0.018968837416666683,-0.009400409916666642
126,126,-0.0021909794444444335,0.00037084399999999344,0.03653014622222225,-0.034710010777777786
127,127,-0.01969654316666668,-0.00186771094444446,0.01583661961111114,0.005727634500000009
128,128,-0.035319034027777765,-0.012732342249999985,0.039281932638888864,0.008769443638888883
129,129,0.013465903444444396,-0.02441621744444441,0.0154504816666667,-0.004500167666666692
130,130,0.028686703805555658,0.01646767291666667,-0.0011773754166666487,-0.04397700130555568
131,131,1.8577888888889234e-05,0.009107800444444484,-0.008319233222222246,-0.0008071451111111233
132,132,0.022488315444444372,-0.019801446222222206,0.013786222666666723,-0.0164730918888889
133,133,0.012978950861111112,0.010508101083333351,-0.016339995583333357,-0.007147056361111102
134,134,-0.02823037025000002,0.017115220083333358,0.011609145083333333,-0.000493994916666662
135,135,-0.028605986361111176,-0.001698421249999936,-0.008033086583333257,0.03833749419444438
136,136,0.005321431750000045,-0.04634806447222212,-0.014576554694444415,0.055603187416666484
137,137,0.0019436760555555464,0.006636882722222205,0.0048158173888889055,-0.013396376166666658
138,138,0.0053472571111111145,0.012853772666666641,0.0033382406666666664,-0.02153927044444442
139,139,0.01486577125000001,-0.0001895041944444428,-0.02166263775000001,0.006986370694444444
140,140,-0.020323149722222173,0.036766135277777764,-0.024701273388888896,0.008258287833333319
141,141,0.04895449241666656,-0.021389151472222187,-0.015222981472222244,-0.012342359472222137
142,142,-0.0141871997777778,-0.0090278082222222,0.0039058902222222297,0.019309117777777773
143,143,-0.017803694749999984,0.007132532805555609,0.024892228138888813,-0.014221066194444444
144,144,0.0087580318888889,0.0002199979999999987,-0.00647562733333334,-0.0025024025555555568
145,145,-0.008439049222222182,-0.013678661000000026,0.015296660555555567,0.006821049666666636
146,146,-0.007308984944444418,-0.011825301277777787,0.02107211183333332,-0.0019378256111111192
147,147,-0.005248708194444465,0.008470022805555536,-0.026397737305555537,0.023176422694444476
148,148,-0.02869090466666675,0.009746937333333355,0.03534581344444447,-0.01640184611111108
149,149,-0.03102544997222226,0.04953294480555542,0.011749449583333474,-0.030256944416666633
150,150,0.03726664613888882,-0.023825824972222225,-0.0038823559722222043,-0.009558465194444397
151,151,0.013872472611111054,-0.015702104055555548,-0.008898312388888878,0.01072794383333337
152,152,-0.016727542694444448,0.0065779948611111244,-0.012180464805555496,0.022330012638888824
153,153,-0.00462113152777788,-0.05815949352777761,0.030567553694444548,0.03221307136111093
154,154,-0.011355758444444447,-0.0016003127777777719,0.0031935138888888833,0.009762557333333336
155,155,-0.023828369666666675,0.03959937300000003,-0.019764757888888842,0.003993754555555508
156,156,-0.007433884861111115,-0.01761639175000001,0.011155722583333319,0.013894554027777799
157,157,0.011821435833333338,-0.03361109772222224,-0.010043304722222203,0.0318329666111111
158,158,-0.013057486138888897,-0.005381789138888887,0.026490548194444505,-0.008051272916666729
159,159,0.005882934416666661,-0.02623063236111108,0.023750560083333306,-0.0034028621388888947
