,pos,val_A,val_C,val_G,val_T
84,84,-0.06396867016666685,-0.03354311861111116,0.012548245055555437,0.08496354372222259
85,85,-0.04813620391666665,0.008930438305555495,0.10535467241666667,-0.06614890680555544
86,86,-0.034992925722222276,-0.020171769277777866,0.0709828955000003,-0.015818200500000094
87,87,-0.022227989944444478,0.005276287944444438,-0.00331523327777779,0.020266935277777825
88,88,0.02252032688888887,-0.009711433666666632,-0.010491734111111144,-0.002317159111111099
89,89,-0.006023673527777789,0.01170615291666663,0.030137509472222282,-0.0358199888611111
90,90,0.019108521111111058,-0.01977057199999991,-0.0157014271111111,0.01636347799999995
91,91,0.004111882111111121,-0.010523483333333333,-0.013951400555555573,0.020363001777777775
92,92,0.00903663427777775,-0.012549852833333276,0.05699453894444459,-0.05348132038888902
93,93,-0.008217998805555548,-0.019531225805555535,-0.004878665249999987,0.03262788986111107
94,94,-0.02697319605555551,-0.016500554500000007,0.03485308294444449,0.008620667611111054
95,95,-0.02367822186111107,0.005682233472222236,-0.0035071500833333217,0.021503138472222152
96,96,-0.00341532788888888,0.008406191333333276,0.015410362222222218,-0.020401225666666606
97,97,-0.03299169997222221,0.009183492805555533,0.03503870069444449,-0.011230493527777784
98,98,0.00453150613888894,0.02020425591666664,0.0018507021388889397,-0.026586464194444517
99,99,-0.07916016872222212,0.002051484499999933,-0.03826339527777796,0.11537207950000011
100,100,0.000619498916666664,0.020656665138888863,0.0024107744722222293,-0.023686938527777757
101,101,0.023497255666666696,0.07356109377777784,-0.05856210011111121,-0.03849624933333338
102,102,0.05015649933333334,0.024430129111111143,-0.027503174444444396,-0.047083454000000115
103,103,-0.09582936825000012,0.07611059208333341,0.07121715786111123,-0.05149838169444449
104,104,-0.11906335802777782,0.04899968641666659,0.04035255863888898,0.02971111297222226
105,105,0.043114018055555536,-0.011943601944444441,0.041880897722222414,-0.07305131383333348
106,106,-0.09579624333333295,0.03797770322222206,0.02442389522222199,0.03339464488888891
107,107,-0.09615597063888918,-0.06254329519444449,0.043798486472222356,0.11490077936111136
108,108,0.023440461972222305,0.029313592194444446,-0.0016396200277778075,-0.05111443413888894
109,109,-0.05935374108333329,0.01082111202777778,-0.0010814280833332992,0.049614057138888806
110,110,-0.04954946597222236,0.04724178913888896,-0.02653990708333325,0.02884758391666662
111,111,-0.021522404888888826,-0.006851184888888903,0.02342999499999997,0.004943594777777776
112,112,-0.0021124514166666734,-0.008535370416666665,0.014102087138888912,-0.0034542653055555624
113,113,-0.011326027138888887,0.006115932416666647,0.006294712305555562,-0.0010846175833333202
114,114,-0.03005246766666671,0.06032227222222247,0.018702326333333314,-0.048972130888889076
115,115,-0.023894996249999974,-0.0025246896944444647,0.01240936241666667,0.014010323527777774
116,116,0.030391803861111184,0.0013902280833333366,-0.03263026613888899,0.0008482341944444484
117,117,-0.041445576861111263,0.02570501202777784,-0.0023849775277777416,0.01812554236111116
118,118,-0.012064079499999965,-0.026439980055555586,0.016367708833333324,0.022136350722222243
119,119,-0.022008831055555574,0.018916965722222238,0.014119483388888892,-0.011027618055555544
120,120,-0.015469317611111165,0.016902495722222237,-0.0008119689444444265,-0.000621209166666652
121,121,0.005594902527777798,0.022230262861111138,0.0036081498611111353,-0.03143331525000007
122,122,-0.013463520722222205,0.031907668611111134,0.0015367347222221962,-0.019980882611111132
123,123,0.005975694305555573,0.005600643305555573,-0.031229514138888893,0.019653176527777722
124,124,0.015456876833333346,0.037976461722222105,-0.03913552294444433,-0.014297815611111158
125,125,-0.024449702277777756,-0.0019067120555555424,0.006260118055555552,0.020096296277777755
126,126,-0.0016855538055555513,0.0006385471944444551,0.01856254452777774,-0.01751553791666663
127,127,-0.022255507972222165,-0.006692748416666703,0.012609481916666623,0.016338774472222258
128,128,0.015629743527777698,0.005657834861111103,-0.032189896249999884,0.010902317861111087
129,129,0.01531863699999993,-0.019560173333333326,0.018424984000000023,-0.01418344766666664
130,130,0.01067736405555552,-0.030861518166666626,0.011258668388888893,0.008925485722222203
131,131,0.01293675022222223,-0.023081235222222215,-0.0006535274444444527,0.010798012444444432
132,132,-0.0022482352222222253,0.006129229777777788,-0.016303671444444445,0.012422676888888887
133,133,0.008777677972222248,0.0027397504166666456,-0.003911339027777792,-0.007606089361111102
134,134,0.026478494527777854,-0.03628350191666664,-0.04784463802777771,0.057649645416666506
135,135,0.020485386194444496,0.01023636519444444,-0.012216477472222174,-0.01850527391666676
136,136,0.013189155194444378,-0.031008169805555465,0.028656429861111027,-0.01083741524999995
137,137,0.012235335777777773,-0.006299507444444419,-0.006712564222222231,0.0007767358888888763
138,138,-0.023439839666666656,-0.03413289733333339,0.021153023888888886,0.036419713111111154
139,139,-0.012887448777777784,-0.009453385444444443,0.02734670155555557,-0.00500586733333335
140,140,-0.0018433084166666722,-0.005833912194444443,0.00939653758333332,-0.0017193169722222077
141,141,-0.011651950861111121,0.009169686250000033,-0.008625946194444444,0.011108210805555538
142,142,-0.003536989972222215,-0.017862681416666665,0.062278052249999986,-0.040878380861111126
143,143,0.001641387888888895,0.010455205666666696,-0.02256299400000001,0.010466400444444426
144,144,0.00171701850000001,0.0006387276111111209,0.007112556722222189,-0.009468302833333322
145,145,-0.015464593527777733,-0.013063536305555531,0.033981719916666604,-0.005453590083333349
146,146,-0.030945453361111076,0.034861616194444466,-0.010784981361111126,0.006868818527777749
147,147,-0.025133580138888816,0.021434703194444384,0.0037723233055555576,-7.344636111111802e-05
148,148,-0.0011726491388888835,-0.0034644594722222184,-0.0036439934722222057,0.00828110208333331
149,149,0.00747923158333331,0.0008523604722222228,-0.015037127861111103,0.006705535805555574
150,150,-0.005899085444444445,0.003451633777777774,-0.0024727165555555528,0.004920168222222226
151,151,-0.01707039824999998,-0.006020924583333358,0.013706890861111081,0.009384431972222253
152,152,0.01641687525000003,0.029493670583333367,-0.043459949750000074,-0.002450596083333312
153,153,-0.03305933074999999,0.025501027249999968,0.0028153188055555787,0.004742984694444452
154,154,-0.033859350916666614,0.004295091861111097,0.05714039663888887,-0.02757613758333335
155,155,-0.006056771194444411,0.012887370472222253,0.015568685916666648,-0.02239928519444449
156,156,0.0031064403333333013,0.013669846888888927,-0.03130470577777771,0.014528418555555495
157,157,-0.005518870555555545,-0.00339728333333335,0.008247629333333341,0.0006685245555555505
158,158,0.006307553361111107,-0.008736209527777757,0.003571416249999986,-0.0011427600833333383
159,159,-0.020018298722222265,-0.00014478350000000657,0.0070252606111110985,0.013137821611111176
